index,time,acc x,acc y,acc z,sin ori x,sin ori y,sin ori z
195,10.067,-0.5115966796875,-0.274017333984375,-1.216583251953125,-0.947602668547553,0.9907722604232885,-0.5147510865741322
196,10.117,-0.2332763671875,-0.2457275390625,-0.9647674560546875,-0.9690610570609184,0.9887379786186054,-0.2332763671875
197,10.167,-0.14471435546875,-0.207733154296875,-1.0971527099609375,-0.9825434550998563,0.9821438255809432,-0.14471435546875
198,10.216,-0.1187286376953125,-0.2179107666015625,-0.9850921630859375,-0.9763962066224438,0.9797141491295388,-0.1187286376953125
199,10.266,-0.26202392578125,-0.272003173828125,-0.83807373046875,-0.9511576932648087,0.9857865179415835,-0.26202392578125
200,10.316,-0.28302001953125,-0.234222412109375,-0.9007415771484375,-0.9678147603097279,0.9916618537787324,-0.28302001953125
201,10.366,-0.3097686767578125,-0.2931671142578125,-1.0167236328125,-0.9608534207172671,0.9940057601413664,-0.3097686767578125
202,10.416,-0.1768035888671875,-0.343963623046875,-0.79498291015625,-0.9177782729814732,0.9954494399273239,-0.1768035888671875
203,10.466,-0.0718536376953125,-0.4019622802734375,-0.8656768798828125,-0.9069926109658862,0.9971761755674668,-0.0718536376953125
204,10.515,-0.0834197998046875,-0.250244140625,-1.0062713623046875,-0.9704421251875214,0.9990662755294996,-0.0834197998046875
205,10.565,-0.1290130615234375,-0.25506591796875,-1.04541015625,-0.9715015458085393,0.9996967321249629,-0.1290130615234375
206,10.615,-0.0917510986328125,-0.2589263916015625,-0.9052734375,-0.9614462446112055,0.9994901261881307,-0.0917510986328125
207,10.665,-0.0791168212890625,-0.30145263671875,-0.8043975830078125,-0.9364043440704461,0.9994823896614631,-0.0791168212890625
208,10.715,-0.2841796875,-0.397308349609375,-0.836029052734375,-0.9031960313585425,0.9999470127515105,-0.2841796875
209,10.765,-0.172332763671875,-0.29693603515625,-1.0471038818359375,-0.9620648662165076,0.999947816125149,-0.172332763671875
210,10.815,-0.17510986328125,-0.32122802734375,-0.99249267578125,-0.9514087288563476,0.999951023401867,-0.17510986328125
211,10.864,-0.13519287109375,-0.2496337890625,-0.9535369873046875,-0.9673976034086819,0.9999891190643408,-0.13519287109375
212,10.914,-0.13055419921875,-0.209747314453125,-0.9692230224609375,-0.9773754933389499,0.999691741917497,-0.13055419921875
213,10.964,-0.11370849609375,-0.217010498046875,-0.8975372314453125,-0.9719923290619324,0.9987580654290475,-0.11370849609375
214,11.014,-0.2142486572265625,-0.2125091552734375,-1.01446533203125,-0.9787559428335815,0.9984643273603203,-0.2142486572265625
215,11.064,-0.199798583984375,-0.1461944580078125,-1.1183319091796875,-0.9915634044782059,0.9985237448800193,-0.199798583984375
216,11.114,-0.23358154296875,-0.1891021728515625,-0.9970855712890625,-0.9824865717643486,0.9976626180489325,-0.23358154296875
217,11.163,-0.201629638671875,-0.2133636474609375,-0.834136962890625,-0.9688083447823017,0.9962900255750825,-0.201629638671875
218,11.213,-0.1784515380859375,-0.193634033203125,-0.885833740234375,-0.976932720960985,0.9975709004587477,-0.17845153808593747
219,11.263,-0.196533203125,-0.1993408203125,-0.9972381591796875,-0.9806008684803567,0.9985041337258547,-0.196533203125
220,11.313,-0.1904144287109375,-0.2103424072265625,-1.0489349365234375,-0.9804807076920687,0.9985919055900044,-0.1904144287109375
221,11.363,-0.141357421875,-0.2066650390625,-1.0318145751953125,-0.9805254241140456,0.99800576372727,-0.141357421875
222,11.413,-0.0712432861328125,-0.1770172119140625,-1.0020904541015625,-0.9847536552846143,0.9976294465250153,-0.0712432861328125
223,11.462,-0.1084747314453125,-0.21405029296875,-0.9858856201171875,-0.9772324337969798,0.9973816867481299,-0.1084747314453125
224,11.512,-0.0954437255859375,-0.2203216552734375,-0.899444580078125,-0.9712849570244769,0.9971019164609649,-0.0954437255859375
